sessionId,eventId,eventStartDate,seriesId,seriesName,seasonYear,sessionType,sessionName,trackId,trackName,country,lapsFloor,lengthMi,milesFloor,confidenceClass,sourceGrain,metricGrain,lapField,semanticNote,sourceRef
session_indy_nxt_2024_6326,event_indy_nxt_2024_5482,2024-05-31,series_indy_nxt,INDY NXT,2024,race,Race,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,2,1.645,3.290,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6326
session_indy_nxt_2024_6391,event_indy_nxt_2024_5482,2024-05-31,series_indy_nxt,INDY NXT,2024,practice,Practice 1,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,23,1.645,37.835,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6391
session_indy_nxt_2024_6392,event_indy_nxt_2024_5482,2024-05-31,series_indy_nxt,INDY NXT,2024,practice,Practice 2,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,30,1.645,49.350,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6392
session_indy_nxt_2024_6394,event_indy_nxt_2024_5482,2024-05-31,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications - Group 2,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,9,1.645,14.805,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6394
session_indy_nxt_2024_6316,event_indy_nxt_2024_5472,2024-06-07,series_indy_nxt,INDY NXT,2024,race,Race,track_road_america,Road America,United States,20,4.048,80.960,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6316
session_indy_nxt_2024_6402,event_indy_nxt_2024_5472,2024-06-07,series_indy_nxt,INDY NXT,2024,practice,Practice 1,track_road_america,Road America,United States,13,4.048,52.624,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6402
session_indy_nxt_2024_6403,event_indy_nxt_2024_5472,2024-06-07,series_indy_nxt,INDY NXT,2024,practice,Practice 2,track_road_america,Road America,United States,11,4.048,44.528,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6403
session_indy_nxt_2024_6405,event_indy_nxt_2024_5472,2024-06-07,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications - Group 2,track_road_america,Road America,United States,5,4.048,20.240,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6405
session_indy_nxt_2024_6317,event_indy_nxt_2024_5473,2024-06-21,series_indy_nxt,INDY NXT,2024,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,34,2.238,76.092,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6317
session_indy_nxt_2024_6413,event_indy_nxt_2024_5473,2024-06-21,series_indy_nxt,INDY NXT,2024,practice,Practice 1,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,16,2.238,35.808,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6413
session_indy_nxt_2024_6414,event_indy_nxt_2024_5473,2024-06-21,series_indy_nxt,INDY NXT,2024,practice,Practice-2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,12,2.238,26.856,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6414
session_indy_nxt_2024_6416,event_indy_nxt_2024_5473,2024-06-21,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications - Race 1 Group 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,10,2.238,22.380,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6416
session_indy_nxt_2024_6327,event_indy_nxt_2024_5483,2024-06-22,series_indy_nxt,INDY NXT,2024,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,35,2.238,78.330,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6327
session_indy_nxt_2024_6418,event_indy_nxt_2024_5483,2024-06-22,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications - Race 2 Group 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,10,2.238,22.380,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6418
session_indy_nxt_2024_6318,event_indy_nxt_2024_5474,2024-07-05,series_indy_nxt,INDY NXT,2024,race,Race,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,32,2.258,72.256,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6318
session_indy_nxt_2024_6426,event_indy_nxt_2024_5474,2024-07-05,series_indy_nxt,INDY NXT,2024,practice,Practice 1,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,27,2.258,60.966,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6426
session_indy_nxt_2024_6427,event_indy_nxt_2024_5474,2024-07-05,series_indy_nxt,INDY NXT,2024,practice,Practice 2,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,23,2.258,51.934,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6427
session_indy_nxt_2024_6428,event_indy_nxt_2024_5474,2024-07-05,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications - Group 1,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,10,2.258,22.580,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6428
session_indy_nxt_2024_6319,event_indy_nxt_2024_5475,2024-07-12,series_indy_nxt,INDY NXT,2024,race,Race,track_iowa_speedway,Iowa Speedway,United States,55,0.894,49.170,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6319
session_indy_nxt_2024_6437,event_indy_nxt_2024_5475,2024-07-12,series_indy_nxt,INDY NXT,2024,practice,Practice,track_iowa_speedway,Iowa Speedway,United States,47,0.894,42.018,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6437
session_indy_nxt_2024_6438,event_indy_nxt_2024_5475,2024-07-12,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications,track_iowa_speedway,Iowa Speedway,United States,,0.894,,unknown,driver_result,driver_physical_session,,source does not expose completed laps,source_indynxt_events_session_6438
session_indy_nxt_2024_6320,event_indy_nxt_2024_5476,2024-08-16,series_indy_nxt,INDY NXT,2024,race,Race,track_world_wide_technology_raceway,World Wide Technology Raceway,United States,75,1.25,93.750,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6320
session_indy_nxt_2024_6480,event_indy_nxt_2024_5476,2024-08-16,series_indy_nxt,INDY NXT,2024,practice,Practice,track_world_wide_technology_raceway,World Wide Technology Raceway,United States,65,1.25,81.250,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6480
session_indy_nxt_2024_6481,event_indy_nxt_2024_5476,2024-08-16,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications,track_world_wide_technology_raceway,World Wide Technology Raceway,United States,,1.25,,unknown,driver_result,driver_physical_session,,source does not expose completed laps,source_indynxt_events_session_6481
session_indy_nxt_2024_6321,event_indy_nxt_2024_5477,2024-08-23,series_indy_nxt,INDY NXT,2024,race,Race,track_portland_international_raceway,Portland International Raceway,United States,35,1.964,68.740,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6321
session_indy_nxt_2024_6494,event_indy_nxt_2024_5477,2024-08-23,series_indy_nxt,INDY NXT,2024,practice,Practice 1,track_portland_international_raceway,Portland International Raceway,United States,23,1.964,45.172,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6494
session_indy_nxt_2024_6495,event_indy_nxt_2024_5477,2024-08-23,series_indy_nxt,INDY NXT,2024,practice,Practice 2,track_portland_international_raceway,Portland International Raceway,United States,31,1.964,60.884,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6495
session_indy_nxt_2024_6513,event_indy_nxt_2024_5477,2024-08-23,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications - Group 2,track_portland_international_raceway,Portland International Raceway,United States,12,1.964,23.568,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6513
session_indy_nxt_2024_6322,event_indy_nxt_2024_5478,2024-08-30,series_indy_nxt,INDY NXT,2024,race,Race,track_the_milwaukee_mile,The Milwaukee Mile,United States,90,1.015,91.350,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6322
session_indy_nxt_2024_6505,event_indy_nxt_2024_5478,2024-08-30,series_indy_nxt,INDY NXT,2024,practice,Practice,track_the_milwaukee_mile,The Milwaukee Mile,United States,58,1.015,58.870,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6505
session_indy_nxt_2024_6506,event_indy_nxt_2024_5478,2024-08-30,series_indy_nxt,INDY NXT,2024,qualifying,Qualifications,track_the_milwaukee_mile,The Milwaukee Mile,United States,,1.015,,unknown,driver_result,driver_physical_session,,source does not expose completed laps,source_indynxt_events_session_6506
session_indy_nxt_2024_6323,event_indy_nxt_2024_5479,2024-09-14,series_indy_nxt,INDY NXT,2024,race,Race,track_nashville_superspeedway,Nashville Superspeedway,United States,65,1.33,86.450,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6323
session_indy_nxt_2024_6488,event_indy_nxt_2024_5479,2024-09-14,series_indy_nxt,INDY NXT,2024,practice,Practice 1,track_nashville_superspeedway,Nashville Superspeedway,United States,35,1.33,46.550,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6488
session_indy_nxt_2024_6490,event_indy_nxt_2024_5479,2024-09-14,series_indy_nxt,INDY NXT,2024,practice,Practice 2,track_nashville_superspeedway,Nashville Superspeedway,United States,39,1.33,51.870,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6490
session_imsa_2025_daytona_rolex_24_race,event_imsa_2025_daytona_rolex_24,2025-01-25,series_imsa_weathertech,IMSA WeatherTech SportsCar Championship,2025,race,Race,track_daytona_international_speedway,Daytona International Speedway,United States,142,3.56,505.520,observed_exact,car_driver,driver_physical_session,personalLaps,sum of Bryce driver-stint lapCount; shared-car canonical laps excluded,analysis/imsa-daytona-stint-class-pace/output/bryce_imsa_stint_context.csv
session_indy_nxt_2025_6446,event_indy_nxt_2025_5488,2025-02-28,series_indy_nxt,INDY NXT,2025,race,Race,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,44,1.8,79.200,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6446
session_indy_nxt_2025_6515,event_indy_nxt_2025_5488,2025-02-28,series_indy_nxt,INDY NXT,2025,practice,Practice 1,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,26,1.8,46.800,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6515
session_indy_nxt_2025_6516,event_indy_nxt_2025_5488,2025-02-28,series_indy_nxt,INDY NXT,2025,practice,Practice 2,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,32,1.8,57.600,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6516
session_indy_nxt_2025_6518,event_indy_nxt_2025_5488,2025-02-28,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications - Group 2,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,11,1.8,19.800,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6518
session_indy_nxt_2025_6445,event_indy_nxt_2025_5487,2025-05-02,series_indy_nxt,INDY NXT,2025,race,Race,track_barber_motorsports_park,Barber Motorsports Park,United States,35,2.38,83.300,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6445
session_indy_nxt_2025_6611,event_indy_nxt_2025_5487,2025-05-02,series_indy_nxt,INDY NXT,2025,practice,Practice 1,track_barber_motorsports_park,Barber Motorsports Park,United States,20,2.38,47.600,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6611
session_indy_nxt_2025_6612,event_indy_nxt_2025_5487,2025-05-02,series_indy_nxt,INDY NXT,2025,practice,Practice 2,track_barber_motorsports_park,Barber Motorsports Park,United States,24,2.38,57.120,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6612
session_indy_nxt_2025_6613,event_indy_nxt_2025_5487,2025-05-02,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications - Group 1,track_barber_motorsports_park,Barber Motorsports Park,United States,9,2.38,21.420,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6613
session_indy_nxt_2025_6443,event_indy_nxt_2025_5485,2025-05-09,series_indy_nxt,INDY NXT,2025,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,35,2.439,85.365,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6443
session_indy_nxt_2025_6444,event_indy_nxt_2025_5486,2025-05-09,series_indy_nxt,INDY NXT,2025,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,35,2.439,85.365,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6444
session_indy_nxt_2025_6627,event_indy_nxt_2025_5486,2025-05-09,series_indy_nxt,INDY NXT,2025,practice,Practice,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,26,2.439,63.414,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6627
session_indy_nxt_2025_6629,event_indy_nxt_2025_5486,2025-05-09,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications - Race 1 Group 2,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,10,2.439,24.390,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6629
session_indy_nxt_2025_6631,event_indy_nxt_2025_5485,2025-05-09,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications - Race 2 Group 2,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,United States,10,2.439,24.390,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6631
session_indy_nxt_2025_6455,event_indy_nxt_2025_5497,2025-05-30,series_indy_nxt,INDY NXT,2025,race,Race,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,44,1.645,72.380,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6455
session_indy_nxt_2025_6639,event_indy_nxt_2025_5497,2025-05-30,series_indy_nxt,INDY NXT,2025,practice,Practice 1,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,22,1.645,36.190,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6639
session_indy_nxt_2025_6640,event_indy_nxt_2025_5497,2025-05-30,series_indy_nxt,INDY NXT,2025,practice,Practice 2,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,28,1.645,46.060,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6640
session_indy_nxt_2025_6642,event_indy_nxt_2025_5497,2025-05-30,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications - Group 2,track_streets_of_detroit,Detroit Downtown Street Circuit,United States,7,1.645,11.515,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6642
session_indy_nxt_2025_6454,event_indy_nxt_2025_5496,2025-06-14,series_indy_nxt,INDY NXT,2025,race,Race,track_world_wide_technology_raceway,World Wide Technology Raceway,United States,74,1.25,92.500,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6454
session_indy_nxt_2025_6599,event_indy_nxt_2025_5496,2025-06-14,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications,track_world_wide_technology_raceway,World Wide Technology Raceway,United States,,1.25,,unknown,driver_result,driver_physical_session,,source does not expose completed laps,source_indynxt_events_session_6599
session_indy_nxt_2025_6667,event_indy_nxt_2025_5496,2025-06-14,series_indy_nxt,INDY NXT,2025,practice,Practice,track_world_wide_technology_raceway,World Wide Technology Raceway,United States,57,1.25,71.250,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6667
session_indy_nxt_2025_6453,event_indy_nxt_2025_5495,2025-06-20,series_indy_nxt,INDY NXT,2025,race,Race,track_road_america,Road America,United States,20,4.048,80.960,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6453
session_indy_nxt_2025_6675,event_indy_nxt_2025_5495,2025-06-20,series_indy_nxt,INDY NXT,2025,practice,Practice 1,track_road_america,Road America,United States,17,4.048,68.816,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6675
session_indy_nxt_2025_6676,event_indy_nxt_2025_5495,2025-06-20,series_indy_nxt,INDY NXT,2025,practice,Practice 2,track_road_america,Road America,United States,18,4.048,72.864,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6676
session_indy_nxt_2025_6678,event_indy_nxt_2025_5495,2025-06-20,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications - Group 2,track_road_america,Road America,United States,7,4.048,28.336,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6678
session_indy_nxt_2025_6452,event_indy_nxt_2025_5494,2025-07-04,series_indy_nxt,INDY NXT,2025,race,Race,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,33,2.258,74.514,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6452
session_indy_nxt_2025_6679,event_indy_nxt_2025_5494,2025-07-04,series_indy_nxt,INDY NXT,2025,practice,Practice 1,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,22,2.258,49.676,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6679
session_indy_nxt_2025_6680,event_indy_nxt_2025_5494,2025-07-04,series_indy_nxt,INDY NXT,2025,practice,Practice 2,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,23,2.258,51.934,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6680
session_indy_nxt_2025_6681,event_indy_nxt_2025_5494,2025-07-04,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications - Group 1,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,United States,10,2.258,22.580,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6681
session_indy_nxt_2025_6451,event_indy_nxt_2025_5493,2025-07-11,series_indy_nxt,INDY NXT,2025,race,Race,track_iowa_speedway,Iowa Speedway,United States,75,0.894,67.050,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6451
session_indy_nxt_2025_6690,event_indy_nxt_2025_5493,2025-07-11,series_indy_nxt,INDY NXT,2025,practice,Practice,track_iowa_speedway,Iowa Speedway,United States,42,0.894,37.548,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6690
session_indy_nxt_2025_6442,event_indy_nxt_2025_5484,2025-07-25,series_indy_nxt,INDY NXT,2025,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,35,2.238,78.330,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6442
session_indy_nxt_2025_6707,event_indy_nxt_2025_5484,2025-07-25,series_indy_nxt,INDY NXT,2025,practice,Practice 1,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,16,2.238,35.808,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6707
session_indy_nxt_2025_6708,event_indy_nxt_2025_5484,2025-07-25,series_indy_nxt,INDY NXT,2025,practice,Practice 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,13,2.238,29.094,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6708
session_indy_nxt_2025_6709,event_indy_nxt_2025_5484,2025-07-25,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications - Race 1 Group 1,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,9,2.238,20.142,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6709
session_indy_nxt_2025_6450,event_indy_nxt_2025_5492,2025-07-26,series_indy_nxt,INDY NXT,2025,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,0,2.238,0.000,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6450
session_indy_nxt_2025_6711,event_indy_nxt_2025_5492,2025-07-26,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications - Race 2 Group 1,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,9,2.238,20.142,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6711
session_indy_nxt_2025_6712,event_indy_nxt_2025_5492,2025-07-26,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications - Race 2 Group 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,United States,,2.238,,unknown,driver_result,driver_physical_session,,source does not expose completed laps,source_indynxt_events_session_6712
session_indy_nxt_2025_6449,event_indy_nxt_2025_5491,2025-08-08,series_indy_nxt,INDY NXT,2025,race,Race,track_portland_international_raceway,Portland International Raceway,United States,0,1.964,0.000,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6449
session_indy_nxt_2025_6713,event_indy_nxt_2025_5491,2025-08-08,series_indy_nxt,INDY NXT,2025,practice,Practice 1,track_portland_international_raceway,Portland International Raceway,United States,30,1.964,58.920,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6713
session_indy_nxt_2025_6714,event_indy_nxt_2025_5491,2025-08-08,series_indy_nxt,INDY NXT,2025,practice,Practice 2,track_portland_international_raceway,Portland International Raceway,United States,25,1.964,49.100,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6714
session_indy_nxt_2025_6716,event_indy_nxt_2025_5491,2025-08-08,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications - Group 2,track_portland_international_raceway,Portland International Raceway,United States,7,1.964,13.748,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6716
session_indy_nxt_2025_6448,event_indy_nxt_2025_5490,2025-08-23,series_indy_nxt,INDY NXT,2025,race,Race,track_the_milwaukee_mile,The Milwaukee Mile,United States,90,1.015,91.350,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6448
session_indy_nxt_2025_6588,event_indy_nxt_2025_5490,2025-08-23,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications,track_the_milwaukee_mile,The Milwaukee Mile,United States,,1.015,,unknown,driver_result,driver_physical_session,,source does not expose completed laps,source_indynxt_events_session_6588
session_indy_nxt_2025_6727,event_indy_nxt_2025_5490,2025-08-23,series_indy_nxt,INDY NXT,2025,practice,Practice,track_the_milwaukee_mile,The Milwaukee Mile,United States,60,1.015,60.900,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6727
session_indy_nxt_2025_6447,event_indy_nxt_2025_5489,2025-08-30,series_indy_nxt,INDY NXT,2025,race,Race,track_nashville_superspeedway,Nashville Superspeedway,United States,65,1.33,86.450,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6447
session_indy_nxt_2025_6593,event_indy_nxt_2025_5489,2025-08-30,series_indy_nxt,INDY NXT,2025,qualifying,Qualifications,track_nashville_superspeedway,Nashville Superspeedway,United States,,1.33,,unknown,driver_result,driver_physical_session,,source does not expose completed laps,source_indynxt_events_session_6593
session_indy_nxt_2025_6731,event_indy_nxt_2025_5489,2025-08-30,series_indy_nxt,INDY NXT,2025,practice,Practice,track_nashville_superspeedway,Nashville Superspeedway,United States,55,1.33,73.150,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6731
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026-02-27,series_indy_nxt,INDY NXT,2026,race,Race,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,42,1.8,75.600,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6751
session_indy_nxt_2026_6766,event_indy_nxt_2026_5534,2026-02-27,series_indy_nxt,INDY NXT,2026,practice,Practice 1,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,27,1.8,48.600,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6766
session_indy_nxt_2026_6767,event_indy_nxt_2026_5534,2026-02-27,series_indy_nxt,INDY NXT,2026,practice,Practice 2,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,3,1.8,5.400,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6767
session_indy_nxt_2026_6769,event_indy_nxt_2026_5534,2026-02-27,series_indy_nxt,INDY NXT,2026,qualifying,Qualifications - Group 2,track_streets_of_st_petersburg,Streets of St. Petersburg,United States,9,1.8,16.200,observed_exact,driver_result,driver_physical_session,lapsCompleted,canonical physical-session driver result lap count,source_indynxt_events_session_6769
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026-03-13,series_indy_nxt,INDY NXT,2026,race,Race,track_streets_of_arlington,Grand Prix of Arlington Street Circuit,United States,15,2.73,40.950,observed_exact,driver_result,driver_physical_session,personalLaps,canonical driver result lapsCompleted,source_indynxt_events_session_6753
