sessionId,eventId,seasonYear,raceLabel,trackName,trackType,lapNumber,position,previousPosition,positionDelta,netFromLapOne,fieldSizeAtLap,runningPositionPercentile,cautionState,sourceCompleteness,sourceState,sourceHash
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,12,18.0,18.0,0.0,-1.0,23,0.2273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,13,18.0,18.0,0.0,-1.0,23,0.2273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,14,18.0,18.0,0.0,-1.0,23,0.2273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,15,18.0,18.0,0.0,-1.0,23,0.2273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,16,17.0,18.0,1.0,0.0,23,0.2727,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,17,16.0,17.0,1.0,1.0,22,0.2857,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,18,16.0,16.0,0.0,1.0,22,0.2857,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,19,16.0,16.0,0.0,1.0,22,0.2857,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,20,17.0,16.0,-1.0,0.0,22,0.2381,restart_lap,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,21,18.0,17.0,-1.0,-1.0,20,0.1053,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,22,17.0,18.0,1.0,0.0,20,0.1579,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,23,16.0,17.0,1.0,1.0,20,0.2105,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,24,16.0,16.0,0.0,1.0,20,0.2105,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,25,16.0,16.0,0.0,1.0,20,0.2105,restart_lap,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,26,18.0,16.0,-2.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,27,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,28,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,29,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,30,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,31,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,32,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,33,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,34,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,35,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,36,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,37,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,38,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,39,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,40,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,41,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6751,event_indy_nxt_2026_5534,2026,2026 Grand Prix of St. Petersburg,Streets of St. Petersburg,street,42,18.0,18.0,0.0,-1.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,1,7.0,,,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,2,7.0,7.0,0.0,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,3,7.0,7.0,0.0,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,4,7.0,7.0,0.0,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,5,7.0,7.0,0.0,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,6,7.0,7.0,0.0,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,7,7.0,7.0,0.0,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,8,7.0,7.0,0.0,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,9,7.0,7.0,0.0,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,10,7.0,7.0,0.0,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,11,7.0,7.0,0.0,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,12,7.0,7.0,0.0,0.0,24,0.7391,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,13,7.0,7.0,0.0,0.0,23,0.7273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,14,7.0,7.0,0.0,0.0,23,0.7273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,15,7.0,7.0,0.0,0.0,23,0.7273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,16,7.0,7.0,0.0,0.0,23,0.7273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,17,7.0,7.0,0.0,0.0,23,0.7273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,18,7.0,7.0,0.0,0.0,23,0.7273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,19,7.0,7.0,0.0,0.0,23,0.7273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,20,7.0,7.0,0.0,0.0,23,0.7273,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,21,7.0,7.0,0.0,0.0,22,0.7143,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,22,7.0,7.0,0.0,0.0,22,0.7143,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,23,7.0,7.0,0.0,0.0,22,0.7143,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,24,7.0,7.0,0.0,0.0,22,0.7143,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,25,7.0,7.0,0.0,0.0,22,0.7143,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,26,7.0,7.0,0.0,0.0,22,0.7143,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,27,7.0,7.0,0.0,0.0,22,0.7143,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,28,7.0,7.0,0.0,0.0,22,0.7143,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,29,7.0,7.0,0.0,0.0,22,0.7143,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6752,event_indy_nxt_2026_5535,2026,2026 Grand Prix of Alabama Race 2,Barber Motorsports Park,road,30,7.0,7.0,0.0,0.0,22,0.7143,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,1,20.0,,,0.0,23,0.1364,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,2,19.0,20.0,1.0,1.0,23,0.1818,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,3,19.0,19.0,0.0,1.0,23,0.1818,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,4,19.0,19.0,0.0,1.0,23,0.1818,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,5,19.0,19.0,0.0,1.0,23,0.1818,restart_lap,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,6,20.0,19.0,-1.0,0.0,23,0.1364,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,7,21.0,20.0,-1.0,-1.0,23,0.0909,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,8,21.0,21.0,0.0,-1.0,23,0.0909,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,9,21.0,21.0,0.0,-1.0,23,0.0909,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,10,20.0,21.0,1.0,0.0,23,0.1364,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,11,20.0,20.0,0.0,0.0,22,0.0952,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,12,20.0,20.0,0.0,0.0,22,0.0952,restart_lap,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,13,20.0,20.0,0.0,0.0,22,0.0952,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,14,20.0,20.0,0.0,0.0,22,0.0952,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6753,event_indy_nxt_2026_5536,2026,2026 Grand Prix of Arlington,Streets of Arlington,street,15,18.0,20.0,2.0,2.0,20,0.1053,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,1,12.0,,,0.0,24,0.5217,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,2,12.0,12.0,0.0,0.0,24,0.5217,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,3,11.0,12.0,1.0,1.0,24,0.5652,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,4,11.0,11.0,0.0,1.0,24,0.5652,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,5,11.0,11.0,0.0,1.0,24,0.5652,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,6,11.0,11.0,0.0,1.0,24,0.5652,caution,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,7,11.0,11.0,0.0,1.0,24,0.5652,restart_lap,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,8,15.0,11.0,-4.0,-3.0,24,0.3913,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,9,15.0,15.0,0.0,-3.0,24,0.3913,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,10,14.0,15.0,1.0,-2.0,23,0.4091,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,11,14.0,14.0,0.0,-2.0,23,0.4091,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2026_6754,event_indy_nxt_2026_5537,2026,2026 Grand Prix at Road America Race 2,Road America,road,12,14.0,14.0,0.0,-2.0,23,0.4091,green,complete_validated_against_result_lap_counts,official_lap_chart,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
