sessionId,eventId,seasonYear,eventName,trackName,trackType,sessionType,sessionName,lapNumber,sectionName,sectionFamily,sectionType,timeSeconds,speedMph,fieldComparisonCount,fieldRank,fieldPercentile,cleanLapCandidate,sourceState,sourceMetricId,sourceHash
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,6,Turn 8,Turn 8,track_section,1.786,122.926,11,3,0.8,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,6,Turn 9,Turn 9,track_section,5.4645,100.941,11,5,0.6,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,6,Lap,Lap,lap_total,70.1228,115.922,11,7,0.4,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 10,Turn 10,track_section,4.0462,135.986,11,7,0.4,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 11,Turn 11,track_section,3.9228,121.84,11,8,0.3,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 12,Turn 12,track_section,3.9622,83.975,11,3,0.8,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 12C,Turn 12C,track_section,1.3078,95.927,11,5,0.6,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 13,Turn 13,track_section,2.636,110.705,11,4,0.7,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,FS - PO,FS - PO,pit_or_timing_line,3.7203,137.086,11,7,0.4,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 1,Turn 1,track_section,3.3321,137.3,11,10,0.1,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 1A,Turn 1A,track_section,3.7474,140.461,11,10,0.1,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 1B,Turn 1B,track_section,2.6926,148.387,11,8,0.3,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 2,Turn 2,track_section,7.146,87.779,11,1,1.0,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 3,Turn 3,track_section,6.874,139.656,11,8,0.3,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Back Stretch,Back Stretch,track_section,4.7209,157.712,11,9,0.2,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 4,Turn 4,track_section,4.5417,102.835,11,4,0.7,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 5,Turn 5,track_section,4.7907,79.273,11,8,0.3,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 6/7,Turn 6/7,track_section,5.3555,94.847,11,5,0.6,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 8,Turn 8,track_section,1.7834,123.105,11,4,0.7,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Turn 9,Turn 9,track_section,5.4161,101.843,11,2,0.9,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,7,Lap,Lap,lap_total,69.9957,116.133,11,7,0.4,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 10,Turn 10,track_section,4.0474,135.946,11,8,0.3,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 11,Turn 11,track_section,3.8918,122.811,11,7,0.4,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 12,Turn 12,track_section,3.944,84.363,11,1,1.0,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 12C,Turn 12C,track_section,1.3147,95.423,11,3,0.8,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 13,Turn 13,track_section,2.6454,110.312,11,6,0.5,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,FS - PO,FS - PO,pit_or_timing_line,3.7217,137.034,11,8,0.3,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 1,Turn 1,track_section,3.3208,137.768,11,8,0.3,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 1A,Turn 1A,track_section,3.7528,140.259,11,9,0.2,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 1B,Turn 1B,track_section,2.7009,147.931,11,8,0.3,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 2,Turn 2,track_section,7.1613,87.592,11,4,0.7,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 3,Turn 3,track_section,6.9018,139.094,11,8,0.3,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Back Stretch,Back Stretch,track_section,4.7375,157.159,11,9,0.2,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 4,Turn 4,track_section,4.5608,102.404,11,3,0.8,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 5,Turn 5,track_section,4.7963,79.18,11,8,0.3,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 6/7,Turn 6/7,track_section,5.402,94.031,11,5,0.6,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 8,Turn 8,track_section,1.7959,122.248,11,5,0.6,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Turn 9,Turn 9,track_section,5.5166,99.988,11,7,0.4,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,Lap,Lap,lap_total,70.2117,115.776,11,7,0.4,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6893,event_indy_nxt_2026_5544,2026,Grand Prix at Mid-Ohio Race 1,Mid-Ohio Sports Car Course,road,qualifying,Qualifying - Race 1 Group 2,8,SF to PI,SF to PI,pit_or_timing_line,71.2071,108.093,6,,,yes,official_section_results,metric_indy_nxt_2026_6893_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I13A to I14,I13A to I14,track_section,2.1726,106.388,24,11,0.5652,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I14 to I15C,I14 to I15C,track_section,7.634,95.029,20,12,0.4211,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I15C to I15,I15C to I15,track_section,2.0811,140.551,20,1,1.0,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I15 to SF,I15 to SF,pit_or_timing_line,4.2853,156.561,20,1,1.0,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,SF to I1B,SF to I1B,pit_or_timing_line,4.9206,172.235,20,1,1.0,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I1B to I1,I1B to I1,track_section,0.8824,167.671,20,10,0.5263,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I1 to I2,I1 to I2,track_section,7.5464,105.529,24,17,0.3043,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I2 to I3,I2 to I3,track_section,4.4106,129.698,24,5,0.8261,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I3 to I3A,I3 to I3A,track_section,8.8361,105.019,24,9,0.6522,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I3A to I4,I3A to I4,track_section,4.5149,152.525,24,5,0.8261,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I4 to I4A,I4 to I4A,track_section,3.7786,165.285,24,5,0.8261,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I4A to I5,I4A to I5,track_section,4.3656,115.104,24,6,0.7826,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I5 to I6,I5 to I6,track_section,6.8694,73.051,24,18,0.2609,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I6 to I7,I6 to I7,track_section,7.6217,89.816,24,6,0.7826,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I7 to I8,I7 to I8,track_section,7.6859,119.049,24,9,0.6522,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I8 to I9,I8 to I9,track_section,5.9914,84.553,24,15,0.3913,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I9 to I10,I9 to I10,track_section,6.5796,121.864,24,7,0.7391,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I10 to I11,I10 to I11,track_section,7.0419,145.815,24,8,0.6957,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I11 to I11B,I11 to I11B,track_section,5.7666,160.21,24,8,0.6957,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I11B to I12,I11B to I12,track_section,3.9133,168.133,24,3,0.913,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I12 to I13,I12 to I13,track_section,10.012,101.197,24,3,0.913,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,I13 to I13A,I13 to I13A,track_section,3.0791,126.882,24,8,0.6957,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,Lap,Lap,lap_total,119.9891,120.431,24,6,0.7826,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,PO to SF,PO to SF,pit_or_timing_line,126.9724,107.171,20,2,0.9474,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,1,PO to Alt,PO to Alt,pit_or_timing_line,110.7994,105.485,24,5,0.8261,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,2,I13A to I14,I13A to I14,track_section,1.9066,121.23,24,6,0.7826,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,2,I14 to I15C,I14 to I15C,track_section,7.2495,100.07,23,15,0.3636,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,2,I15C to I15,I15C to I15,track_section,2.1135,138.396,23,14,0.4091,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,2,I15 to SF,I15 to SF,pit_or_timing_line,4.4018,152.417,23,13,0.4545,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,2,SF to I1B,SF to I1B,pit_or_timing_line,5.0787,166.874,23,10,0.5909,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
session_indy_nxt_2026_6869,event_indy_nxt_2026_5545,2026,Grand Prix at Road America Race 1,Road America,road,practice,Practice,2,I1B to I1,I1B to I1,track_section,0.8588,172.279,23,8,0.6818,yes,official_section_results,metric_indy_nxt_2026_6869_section_results,d4d96f43d7e734ba26b0bdefe7d2d3e6ec0096e36dc05af4008d5fc7acfe69fd
