sessionId,restartIndex,restartLap,driverId,driverName,carNumber,isBryce,isTeammate,baselinePosition,endPosition,net,sourceHash
session_indy_nxt_2024_6318,1,4,driver_louis_foster,Louis Foster,26,false,true,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,1,4,driver_jamie_chadwick,Jamie Chadwick,28,false,true,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,1,4,driver_james_roe,James Roe,29,false,true,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,1,4,driver_jagger_jones,Jagger Jones,33,false,false,14,14,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,1,4,driver_christian_brooks,Christian Brooks,39,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,1,4,driver_jack_william_miller,Jack William Miller,40,false,false,16,16,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,1,4,driver_jacob_abel,Jacob Abel,51,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,1,4,driver_christian_bogle,Christian Bogle,7,false,false,10,10,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,1,4,driver_nolan_allaer,Nolan Allaer,11,false,false,7,8,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6318,1,4,driver_myles_rowe,Myles Rowe,99,false,false,17,19,-2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_yuven_sundaramoorthy,Yuven Sundaramoorthy,22,false,false,12,10,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_jonathan_browne,Jonathan Browne,23,false,false,11,9,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_jack_william_miller,Jack William Miller,40,false,false,13,11,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_josh_pierson,Josh Pierson,14,false,false,14,13,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_salvador_de_alba,Salvador de Alba,2,false,false,5,4,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_bryce_aron,Bryce Aron,27,true,false,9,8,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_christian_brooks,Christian Brooks,39,false,false,7,6,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_louis_foster,Louis Foster,26,false,true,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_james_roe,James Roe,29,false,true,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_niels_koolen,Niels Koolen,33,false,false,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_taylor_ferns,Taylor Ferns,55,false,false,16,16,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_christian_bogle,Christian Bogle,7,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_callum_hedge,Callum Hedge,17,false,false,6,7,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_jamie_chadwick,Jamie Chadwick,28,false,true,4,5,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_reece_gold,Reece Gold,10,false,false,10,14,-4,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6319,1,39,driver_jacob_abel,Jacob Abel,51,false,false,8,12,-4,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_bryce_aron,Bryce Aron,27,true,false,12,10,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_jacob_abel,Jacob Abel,51,false,false,6,4,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_callum_hedge,Callum Hedge,17,false,false,7,6,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_caio_collet,Caio Collet,18,false,false,3,2,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_yuven_sundaramoorthy,Yuven Sundaramoorthy,22,false,false,8,7,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_reece_gold,Reece Gold,10,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_josh_pierson,Josh Pierson,14,false,false,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_jordan_missig,Jordan Missig,21,false,false,14,14,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_jonathan_browne,Jonathan Browne,23,false,false,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_louis_foster,Louis Foster,26,false,true,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_james_roe,James Roe,29,false,true,11,11,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_taylor_ferns,Taylor Ferns,55,false,false,16,16,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_jamie_chadwick,Jamie Chadwick,28,false,true,2,3,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_christian_brooks,Christian Brooks,39,false,false,4,5,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_salvador_de_alba,Salvador de Alba,2,false,false,10,12,-2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,1,6,driver_christian_bogle,Christian Bogle,7,false,false,5,8,-3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_salvador_de_alba,Salvador de Alba,2,false,false,10,8,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_yuven_sundaramoorthy,Yuven Sundaramoorthy,22,false,false,5,4,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_reece_gold,Reece Gold,10,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_josh_pierson,Josh Pierson,14,false,false,11,11,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_caio_collet,Caio Collet,18,false,false,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_jordan_missig,Jordan Missig,21,false,false,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_jonathan_browne,Jonathan Browne,23,false,false,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_louis_foster,Louis Foster,26,false,true,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_christian_brooks,Christian Brooks,39,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_jacob_abel,Jacob Abel,51,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_taylor_ferns,Taylor Ferns,55,false,false,14,14,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_christian_bogle,Christian Bogle,7,false,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_callum_hedge,Callum Hedge,17,false,false,4,5,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_bryce_aron,Bryce Aron,27,true,false,9,10,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,2,16,driver_james_roe,James Roe,29,false,true,8,9,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_callum_hedge,Callum Hedge,17,false,false,8,5,3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_jordan_missig,Jordan Missig,21,false,false,10,9,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_bryce_aron,Bryce Aron,27,true,false,9,8,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_christian_brooks,Christian Brooks,39,false,false,5,4,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_reece_gold,Reece Gold,10,false,false,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_yuven_sundaramoorthy,Yuven Sundaramoorthy,22,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_jonathan_browne,Jonathan Browne,23,false,false,11,11,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_louis_foster,Louis Foster,26,false,true,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_jacob_abel,Jacob Abel,51,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_christian_bogle,Christian Bogle,7,false,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_salvador_de_alba,Salvador de Alba,2,false,false,4,7,-3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6320,3,60,driver_james_roe,James Roe,29,false,true,7,10,-3,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_callum_hedge,Callum Hedge,17,false,false,14,13,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_jonathan_browne,Jonathan Browne,23,false,false,13,12,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_reece_gold,Reece Gold,10,false,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_josh_pierson,Josh Pierson,14,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_caio_collet,Caio Collet,18,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_salvador_de_alba,Salvador de Alba,2,false,false,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_yuven_sundaramoorthy,Yuven Sundaramoorthy,22,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_louis_foster,Louis Foster,26,false,true,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_bryce_aron,Bryce Aron,27,true,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_jamie_chadwick,Jamie Chadwick,28,false,true,11,11,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_james_roe,James Roe,29,false,true,16,16,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_christian_brooks,Christian Brooks,39,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_jack_william_miller,Jack William Miller,40,false,false,10,10,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_jacob_abel,Jacob Abel,51,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_myles_rowe,Myles Rowe,99,false,false,8,8,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6321,1,10,driver_christian_bogle,Christian Bogle,7,false,false,12,14,-2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_salvador_de_alba,Salvador de Alba,2,false,false,3,2,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_bryce_aron,Bryce Aron,27,true,false,6,5,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_james_roe,James Roe,29,false,true,10,9,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_jacob_abel,Jacob Abel,51,false,false,5,4,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_ricardo_escotto,Ricardo Escotto,76,false,false,14,13,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_callum_hedge,Callum Hedge,17,false,false,11,11,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_caio_collet,Caio Collet,18,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_yuven_sundaramoorthy,Yuven Sundaramoorthy,22,false,false,8,8,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_jonathan_browne,Jonathan Browne,23,false,false,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_louis_foster,Louis Foster,26,false,true,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_myles_rowe,Myles Rowe,99,false,false,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_josh_pierson,Josh Pierson,14,false,false,9,10,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_jamie_chadwick,Jamie Chadwick,28,false,true,2,3,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_christian_bogle,Christian Bogle,7,false,false,13,14,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6322,1,33,driver_christian_brooks,Christian Brooks,39,false,false,4,6,-2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_nolan_allaer,Nolan Allaer,10,false,false,14,13,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_josh_pierson,Josh Pierson,14,false,false,10,10,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_caio_collet,Caio Collet,18,false,false,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_salvador_de_alba,Salvador de Alba,2,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_yuven_sundaramoorthy,Yuven Sundaramoorthy,22,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_jonathan_browne,Jonathan Browne,23,false,false,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_louis_foster,Louis Foster,26,false,true,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_bryce_aron,Bryce Aron,27,true,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_james_roe,James Roe,29,false,true,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_michael_d_orlando,Michael d'Orlando,3,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_christian_brooks,Christian Brooks,39,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_jack_william_miller,Jack William Miller,40,false,false,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_jacob_abel,Jacob Abel,51,false,false,8,8,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_christian_bogle,Christian Bogle,7,false,false,11,11,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6323,1,58,driver_myles_rowe,Myles Rowe,99,false,false,13,14,-1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_reece_gold,Reece Gold,10,false,false,6,6,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_nolan_allaer,Nolan Allaer,11,false,false,15,15,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_josh_pierson,Josh Pierson,14,false,false,16,16,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_callum_hedge,Callum Hedge,17,false,false,13,13,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_caio_collet,Caio Collet,18,false,false,10,10,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_salvador_de_alba,Salvador de Alba,2,false,false,8,8,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_josh_mason,Josh Mason,21,false,false,14,14,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_yuven_sundaramoorthy,Yuven Sundaramoorthy,22,false,false,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_jonathan_browne,Jonathan Browne,23,false,false,7,7,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_louis_foster,Louis Foster,26,false,true,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_james_roe,James Roe,29,false,true,18,18,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_michael_d_orlando,Michael d'Orlando,3,false,false,5,5,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_nolan_siegel,Nolan Siegel,39,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_jack_william_miller,Jack William Miller,40,false,false,11,11,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_jacob_abel,Jacob Abel,51,false,false,2,2,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_christian_bogle,Christian Bogle,7,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_lindsay_brewer,Lindsay Brewer,76,false,false,17,17,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,1,36,driver_myles_rowe,Myles Rowe,99,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_josh_pierson,Josh Pierson,14,false,false,15,13,2,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_reece_gold,Reece Gold,10,false,false,6,5,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_jonathan_browne,Jonathan Browne,23,false,false,7,6,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_james_roe,James Roe,29,false,true,17,16,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_christian_bogle,Christian Bogle,7,false,false,11,10,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_lindsay_brewer,Lindsay Brewer,76,false,false,16,15,1,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_nolan_allaer,Nolan Allaer,11,false,false,14,14,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_callum_hedge,Callum Hedge,17,false,false,12,12,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_caio_collet,Caio Collet,18,false,false,9,9,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_salvador_de_alba,Salvador de Alba,2,false,false,8,8,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_louis_foster,Louis Foster,26,false,true,3,3,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_michael_d_orlando,Michael d'Orlando,3,false,false,4,4,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
session_indy_nxt_2024_6324,2,38,driver_nolan_siegel,Nolan Siegel,39,false,false,1,1,0,61e7c0e8ca2682cb606c7604b26f433daf6d95c358be5879e2fdbc06135604fd
