driverId,driverName,nationality,hometown,seriesIds,seasonYears,teamCount,carCount,eventCount,sessionCount,qualifyingRows,resultRows,lapRows,bestObservedFinish,medianObservedFinish,sharedRaceSessionWithBryceCount,sameTeamAsBryceEventCount,cohortLabel,provenanceRefCount,sourceState,sourceHash
driver_colin_lawson,Colin LAWSON,,,series_formula_ford,2020,0,2,1,3,0,3,0,23,26.0,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_colin_turner,Colin TURNER,,,series_formula_ford,2020,0,1,1,3,0,3,0,7,19.0,0,0,observed_competitor_or_codriver,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_colton_herta,Colton Herta,United States,"Valencia, CA",series_imsa_weathertech,2025,1,1,1,1,0,1,171,13,13.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_connor_de_phillippi,Connor De Phillippi,United States,"Cornelius, NC",series_imsa_weathertech,2025,1,1,1,1,0,1,178,19,19.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_connor_zilisch,Connor Zilisch,United States,"Mooresville, NC",series_imsa_weathertech,2025,1,1,1,1,0,1,269,24,24.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_conrad_laursen,Conrad Laursen,DNK,Copenhagen,series_imsa_weathertech,2025,1,1,1,1,0,1,210,32,32.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_craig_currie,Craig CURRIE,,,series_formula_ford,2020,0,1,1,2,0,2,0,9,9.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_custodio_toledo,Custodio Toledo,United States,"Miami, FL",series_imsa_weathertech,2025,1,1,1,1,0,1,149,32,32.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dan_fox,Dan FOX,,,series_formula_ford,2020,0,1,1,3,0,3,0,9,12.0,1,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dan_harper,Dan Harper,GBR,Belfast,series_imsa_weathertech,2025,1,1,1,1,0,1,176,41,41.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dan_knox,Dan Knox,United States,"Celina, TX",series_imsa_weathertech,2025,1,1,1,1,0,1,141,43,43.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dane_cameron,Dane Cameron,United States,"Huntersville, NC",series_imsa_weathertech,2025,1,1,1,1,0,1,224,12,12.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_daniel_goldburg,Daniel Goldburg,United States,"Delray Beach, FL",series_imsa_weathertech,2025,1,1,1,1,0,1,157,8,8.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_daniel_juncadella,Daniel Juncadella,ESP,"Barcelona, Spain",series_imsa_weathertech,2025,1,1,1,1,0,1,219,17,17.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_daniel_mackintosh,Daniel MacKINTOSH,,,series_formula_ford,2020,0,1,1,3,0,3,0,21,23.5,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_daniel_morad,Daniel Morad,CAN,"Toronto, Canada",series_imsa_weathertech,2025,1,1,1,1,0,1,180,34,34.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_daniel_obeirne,Daniel O'BEIRNE,,,series_formula_ford,2020,0,1,1,4,0,4,0,8,17.0,1,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_daniel_serra,Daniel Serra,BRA,"Sao Paulo, Brazil",series_imsa_weathertech,2025,1,1,1,1,0,1,161,40,40.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_daniil_kvyat,Daniil Kvyat,RUS,"Ufa, Russia",series_imsa_weathertech,2025,1,1,1,1,0,1,0,61,61.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_danny_formal,Danny Formal,CRI,"San Jose, Costa Rica",series_imsa_weathertech,2025,1,1,1,1,0,1,182,37,37.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dave_petzko,Dave Petzko,,,series_frp_f1600,2019,0,1,6,33,0,33,0,7,11.0,18,0,shared_race_field,33,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_davey_hamilton_jr,Davey Hamilton Jr.,,,series_indy_nxt,2025,1,1,4,11,3,11,276,13,15.0,4,0,shared_race_field,11,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_david_billington,David BILLINGTON,,,series_formula_ford,2020,0,1,1,5,0,5,0,13,22.0,0,0,observed_competitor_or_codriver,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_david_fumanelli,David Fumanelli,ITA,Lesmo,series_imsa_weathertech,2025,1,1,1,1,0,1,73,49,49.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_david_heinemeier_hansson,David Heinemeier Hansson,DNK,"Malibu, CA",series_imsa_weathertech,2025,1,1,1,1,0,1,194,11,11.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_david_mcarthur,David MCARTHUR,,,series_formula_ford,2020,0,1,3,10,0,10,0,5,12.0,6,0,shared_race_field,10,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_david_morales,David Morales,United States,,series_gb3,2022,1,1,8,73,0,73,0,1,15.0,24,0,shared_race_field,73,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_david_porter,David PORTER,,,series_formula_ford,2020,0,1,1,4,0,4,0,17,21.0,0,0,observed_competitor_or_codriver,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_david_squire,David SQUIRE,,,series_formula_ford,2020,0,1,1,6,0,6,0,15,20.0,0,0,observed_competitor_or_codriver,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_davide_rigon,Davide Rigon,ITA,"Cervia, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,244,21,21.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dean_forward,Dean FORWARD,,,series_formula_ford,2020,0,1,1,2,0,2,0,16,16.5,0,0,observed_competitor_or_codriver,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dennis_hauger,Dennis Hauger,,,series_indy_nxt,2025,1,1,14,55,22,55,648,1,1.0,14,0,shared_race_field,55,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dennis_olsen,Dennis Olsen,NOR,"Valer, Norway",series_imsa_weathertech,2025,1,1,1,1,0,1,251,16,16.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dexter_czuba,Dexter Czuba,,,series_frp_f1600,2019,0,1,4,19,0,19,0,2,3.0,12,0,shared_race_field,19,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dexter_patterson,Dexter Patterson,,,series_gb3,2021,1,1,2,11,4,11,0,3,11.0,6,0,shared_race_field,11,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_don_boyack,Don BOYACK,,,series_formula_ford,2020,0,1,2,8,0,8,0,15,21.5,3,0,shared_race_field,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dries_vanthoor,Dries Vanthoor,BEL,"Zolder, Belgium",series_imsa_weathertech,2025,1,1,1,1,0,1,246,4,4.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_dylan_murry,Dylan Murry,United States,"Cumming, GA",series_imsa_weathertech,2025,1,1,1,1,0,1,156,36,36.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_earl_bamber,Earl Bamber,NZL,"Wanganui, New Zealand",series_imsa_weathertech,2025,1,1,1,1,0,1,185,15,15.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_eddie_cheever,Eddie Cheever,ITA,"Rome, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,112,45,45.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_edoardo_mortara,Edoardo Mortara,CHE,Geneva,series_imsa_weathertech,2025,1,1,1,1,0,1,0,61,61.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_eduardo_coseteng_jr,Eduardo Coseteng Jr,,,series_gb3,2021,1,1,1,5,2,5,0,11,17.0,3,0,shared_race_field,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_edward_thurston,Edward THURSTON,,,series_formula_ford,2020,0,1,1,6,0,6,0,10,11.0,0,0,observed_competitor_or_codriver,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_elliott_cleary,Elliott Cleary,Australia,,series_froc,2024,0,1,4,39,0,39,0,1,10.0,3,0,shared_race_field,39,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_elliott_skeer,Elliott Skeer,United States,"San Diego, CA",series_imsa_weathertech,2025,1,1,1,1,0,1,184,26,26.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_enzo_fittipaldi,Enzo Fittipaldi,,,series_indy_nxt,2026,1,1,8,32,15,32,298,1,4.5,8,0,shared_race_field,32,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_enzo_trulli,Enzo Trulli,Italy,,series_euroformula_open,2023,1,1,2,8,2,6,0,1,3.0,3,0,shared_race_field,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_enzo_yeh,Enzo Yeh,CHN,,series_froc,2024,0,1,1,1,0,1,0,6,6.0,0,0,observed_competitor_or_codriver,1,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_eric_filgueiras,Eric Filgueiras,United States,"Cocoa, FL",series_imsa_weathertech,2025,1,1,1,1,0,1,153,43,43.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_evagoras_papasavvas,Evagoras Papasavvas,,,series_indy_nxt,2025,1,1,5,21,9,21,158,2,10.0,5,0,shared_race_field,21,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_fabian_schiller,Fabian Schiller,DEU,"Bonn, Germany",series_imsa_weathertech,2025,1,1,1,1,0,1,254,20,20.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_felipe_drugovich,Felipe Drugovich,BRA,Maringá,series_imsa_weathertech,2025,1,1,1,1,0,1,189,15,15.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_felipe_fraga,Felipe Fraga,BRA,"Palmas, Brazil",series_imsa_weathertech,2025,1,1,1,1,0,1,219,9,9.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_felipe_massa,Felipe Massa,BRA,"São Paulo, Brazil",series_imsa_weathertech,2025,1,1,1,1,0,1,223,9,9.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_felipe_nasr,Felipe Nasr,BRA,"Brasilia, Brazil",series_imsa_weathertech,2025,1,1,1,1,0,1,296,1,1.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_felix_fisher,Felix FISHER,,,series_formula_ford,2020,0,1,1,4,0,4,0,4,7.0,2,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_felix_rosenqvist,Felix Rosenqvist,SWE,"Värnamo, Sweden",series_imsa_weathertech,2025,1,1,1,1,0,1,136,2,2.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_filipe_albuquerque,Filipe Albuquerque,PRT,"Coimbra, Portugal",series_imsa_weathertech,2025,1,1,1,1,0,1,264,5,5.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_flashman_finneran,Flashman FINNERAN,,,series_formula_ford,2020,0,1,1,3,0,3,0,12,14.0,0,0,observed_competitor_or_codriver,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_flynn_jackes,Flynn Jackes,,,series_gb3,2021,1,1,1,5,2,5,0,15,17.0,3,0,shared_race_field,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_francesco_simonazzi,Francesco Simonazzi,Italy,,series_euroformula_open,2023,1,1,7,28,7,21,0,1,4.0,18,0,shared_race_field,28,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_franck_perera,Franck Perera,FRA,"Montpellier, France",series_imsa_weathertech,2025,1,1,1,1,0,1,140,42,42.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_frankie_montecalvo,Frankie Montecalvo,United States,"Highlands, NJ",series_imsa_weathertech,2025,1,1,1,1,0,1,155,44,44.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_frederic_vervisch,Frederic Vervisch,BEL,"Middelkerke, Belgium",series_imsa_weathertech,2025,1,1,1,1,0,1,208,16,16.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_frederick_lubin,Frederick Lubin,,,series_gb3,2021,1,1,5,26,10,26,0,2,7.5,14,0,shared_race_field,26,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_frederik_schandorff,Frederik Schandorff,DNK,"Aarhus, Denmark",series_imsa_weathertech,2025,1,1,1,1,0,1,123,49,49.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_frederik_vesti,Frederik Vesti,DNK,"Billund, Denmark",series_imsa_weathertech,2025,1,1,1,1,0,1,155,15,15.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_gaius_ghinn,Gaius GHINN,,,series_formula_ford,2020,0,1,1,7,0,7,0,7,9.0,0,0,observed_competitor_or_codriver,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_gar_robinson,Gar Robinson,United States,"Austin, TX",series_imsa_weathertech,2025,1,1,1,1,0,1,153,9,9.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_garnet_patterson,Garnet Patterson,AUS,Adelaide,series_imsa_weathertech,2025,1,1,1,1,0,1,51,54,54.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_george_ditchfield,George DITCHFIELD,,,series_formula_ford,2020,0,2,2,8,0,8,0,9,14.0,2,0,shared_race_field,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_george_kurtz,George Kurtz,United States,"Scottsdale, AZ",series_imsa_weathertech,2025,1,1,1,1,0,1,193,13,13.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_george_mcdonald,George MCDONALD,,,series_formula_ford,2020,0,2,2,9,0,9,0,5,14.5,2,0,shared_race_field,9,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_gerrard_xie,Gerrard Xie,Hong Kong,,series_euroformula_open;series_froc,2023;2024,1,2,6,51,1,50,0,1,7.0,9,0,shared_race_field,51,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_giacomo_alto,Giacomo Altoè,ITA,"Adria, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,208,40,40.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_gianmaria_bruni,Gianmaria Bruni,ITA,"Rome, Italy",series_imsa_weathertech,2025,1,1,1,1,0,1,238,6,6.0,1,1,teammate_overlap,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_goffredo_pirro,Goffredo PIRRO,,,series_formula_ford,2020,0,1,1,5,0,5,0,5,8.5,1,0,shared_race_field,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_gord_ross,Gord Ross,,,series_frp_f1600,2019,0,1,1,6,0,6,0,7,11.0,3,0,shared_race_field,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_graham_doyle,Graham Doyle,United States,"Belleair, FL",series_imsa_weathertech,2025,1,1,1,1,0,1,154,37,37.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_graham_terry,Graham TERRY,,,series_formula_ford,2020,0,1,1,3,0,3,0,13,13.0,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_graham_woodin,Graham WOODIN,,,series_formula_ford,2020,0,2,2,11,0,11,0,10,16.5,2,0,shared_race_field,11,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_grant_palmer,Grant PALMER,,,series_formula_ford,2020,0,2,5,16,0,16,0,1,9.0,11,0,shared_race_field,16,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_greg_peluso,Greg Peluso,,,series_frp_f1600,2019,0,1,1,4,0,4,0,11,12.0,3,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_hailie_deegan,Hailie Deegan,,,series_indy_nxt,2025,1,1,14,55,22,55,644,9,17.0,14,1,teammate_overlap,55,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_harry_tincknell,Harry Tincknell,GBR,"London, United Kingdom",series_imsa_weathertech,2025,1,1,1,1,0,1,70,48,48.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_hayden_hardyman,Hayden HARDYMAN,,,series_formula_ford,2020,0,2,3,15,0,15,0,12,16.5,4,0,shared_race_field,15,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_henry_campbell,Henry CAMPBELL,,,series_formula_ford,2020,0,2,2,12,0,12,0,4,12.5,2,0,shared_race_field,12,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_henry_chart,Henry CHART,,,series_formula_ford,2020,0,1,1,5,0,5,0,3,6.5,0,0,observed_competitor_or_codriver,5,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_horatio_fitz_simon,Horatio FITZ-SIMON,,,series_formula_ford,2020,0,2,3,10,0,10,0,3,5.0,1,0,shared_race_field,10,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_hunter_mcelrea,Hunter McElrea,NZL,"Gold Coast, Australia",series_imsa_weathertech,2025,1,1,1,1,0,1,183,38,38.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_hunter_yeany,Hunter Yeany,United States,,series_gb3,2021,1,1,1,8,2,8,0,3,10.0,3,0,shared_race_field,8,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_ian_campbell,Ian CAMPBELL,,,series_formula_ford,2020,0,1,1,4,0,4,0,5,7.5,2,0,shared_race_field,4,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_ian_jeary,Ian JEARY,,,series_formula_ford,2020,0,2,2,6,0,6,0,13,17.5,2,0,shared_race_field,6,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_indy_dontje,Indy Dontje,NLD,"Bergen, Netherlands",series_imsa_weathertech,2025,1,1,1,1,0,1,179,29,29.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_innes_hickman,Innes HICKMAN,,,series_formula_ford,2020,0,1,1,3,0,3,0,18,19.0,2,0,shared_race_field,3,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jm_correa,JM Correa,,,series_indy_nxt,2025;2026,2,2,17,67,31,67,658,2,10.0,17,0,shared_race_field,67,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jaap_blijleven,Jaap BLIJLEVEN,,,series_formula_ford,2020,0,1,1,7,0,7,0,1,7.0,1,0,shared_race_field,7,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jack_aitken,Jack Aitken,GBR,"London, United Kingdom",series_imsa_weathertech,2025,1,1,1,1,0,1,202,15,15.0,1,0,shared_race_field,2,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
driver_jack_beeton,Jack Beeton,,,series_indy_nxt,2026,1,1,8,32,15,32,297,3,11.5,8,0,shared_race_field,32,canonical_driver_dimension_with_observed_cohort_context,da557a1af2c2d83acf33ad62680a7a78f908f9fa26babf66f711beddd4d5cabc
