weatherId,seriesId,seriesName,seasonYear,eventId,eventName,sessionId,sessionType,sessionName,trackId,trackName,observedAt,wetDry,trackCondition,ambientConditionRaw,ambientTempC,trackTempC,precipitationMm,windSpeedKph,source,weatherSourceType,confidence,timeConfidence,locationConfidence,timeWindowStart,timeWindowEnd,timeWindowReason,joinNotes,provenanceRefCount,sourceState,sourceHash
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6490,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5479,Music City Grand Prix,session_indy_nxt_2024_6490,practice,Practice 2,track_nashville_superspeedway,Nashville Superspeedway,2024-09-14T12:00,dry,,overcast,28.5,,0,10.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-09-14T12:00,2024-09-14T12:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6320,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5476,OUTFRONT Showdown,session_indy_nxt_2024_6320,race,Race,track_world_wide_technology_raceway,World Wide Technology Raceway,2024-08-17T15:00,dry,,clear_sky,30.9,,0,22.5,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-08-17T15:00,2024-08-17T15:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6480,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5476,OUTFRONT Showdown,session_indy_nxt_2024_6480,practice,Practice,track_world_wide_technology_raceway,World Wide Technology Raceway,2024-08-16T14:00,dry,,mainly_clear,32,,0,13.7,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-08-16T14:00,2024-08-16T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2024_6481,series_indy_nxt,INDY NXT,2024,event_indy_nxt_2024_5476,OUTFRONT Showdown,session_indy_nxt_2024_6481,qualifying,Qualifications,track_world_wide_technology_raceway,World Wide Technology Raceway,2024-08-16T18:00,dry,,mainly_clear,31.2,,0,8,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2024-08-16T18:00,2024-08-16T18:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_imsa_2025_daytona_rolex_24_official_conditions,series_imsa_weathertech,IMSA WeatherTech SportsCar Championship,2025,event_imsa_2025_daytona_rolex_24,Rolex 24 at Daytona,session_imsa_2025_daytona_rolex_24_race,race,Race,track_daytona_international_speedway,Daytona International Speedway,2025-01-25T13:40:00,dry,dry,,17.5,34.6,,,IMSA/Al Kamel official race result JSON,series_report,official,high,track_exact,2025-01-25T13:40:00,2025-01-26T13:40:00,exact_session,"Official session report weather/track condition from IMSA/Al Kamel. Coordinates identify the circuit, not a separate weather station.",1,official_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6455,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5497,Detroit Grand Prix,session_indy_nxt_2025_6455,race,Race,track_streets_of_detroit,Streets of Detroit,2025-06-01T11:00,dry,,clear_sky,16,,0,12.3,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-06-01T11:00,2025-06-01T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6639,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5497,Detroit Grand Prix,session_indy_nxt_2025_6639,practice,Practice 1,track_streets_of_detroit,Streets of Detroit,2025-05-30T14:00,dry,,overcast,24.4,,0,11.9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-05-30T14:00,2025-05-30T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6640,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5497,Detroit Grand Prix,session_indy_nxt_2025_6640,practice,Practice 2,track_streets_of_detroit,Streets of Detroit,2025-05-31T08:00,dry,,overcast,10.1,,0,19.5,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-05-31T08:00,2025-05-31T08:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6452,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5494,Grand Prix at Mid-Ohio,session_indy_nxt_2025_6452,race,Race,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,2025-07-06T11:00,dry,,clear_sky,28.1,,0,14.7,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-07-06T11:00,2025-07-06T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6679,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5494,Grand Prix at Mid-Ohio,session_indy_nxt_2025_6679,practice,Practice 1,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,2025-07-04T15:00,dry,,mainly_clear,28.8,,0,9.8,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-07-04T15:00,2025-07-04T15:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6680,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5494,Grand Prix at Mid-Ohio,session_indy_nxt_2025_6680,practice,Practice 2,track_mid_ohio_sports_car_course,Mid-Ohio Sports Car Course,2025-07-05T09:00,dry,,clear_sky,25.7,,0,8.6,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-07-05T09:00,2025-07-05T09:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6453,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5495,Grand Prix at Road America,session_indy_nxt_2025_6453,race,Race,track_road_america,Road America,2025-06-22T10:00,dry,,clear_sky,30,,0,22,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-06-22T10:00,2025-06-22T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6675,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5495,Grand Prix at Road America,session_indy_nxt_2025_6675,practice,Practice 1,track_road_america,Road America,2025-06-20T15:00,dry,,mainly_clear,26.5,,0,18.9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-06-20T15:00,2025-06-20T15:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6676,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5495,Grand Prix at Road America,session_indy_nxt_2025_6676,practice,Practice 2,track_road_america,Road America,2025-06-21T09:00,dry,,overcast,27.5,,0,18.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-06-21T09:00,2025-06-21T09:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6445,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5487,Grand Prix of Alabama,session_indy_nxt_2025_6445,race,Race,track_barber_motorsports_park,Barber Motorsports Park,2025-05-04T11:00,dry,,mainly_clear,16.9,,0,13.5,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-05-04T11:00,2025-05-04T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6611,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5487,Grand Prix of Alabama,session_indy_nxt_2025_6611,practice,Practice 1,track_barber_motorsports_park,Barber Motorsports Park,2025-05-02T14:00,wet,,light_drizzle,23.9,,0.1,9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-05-02T14:00,2025-05-02T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6612,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5487,Grand Prix of Alabama,session_indy_nxt_2025_6612,practice,Practice 2,track_barber_motorsports_park,Barber Motorsports Park,2025-05-03T09:00,wet,,light_drizzle,16.6,,0.3,11.4,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-05-03T09:00,2025-05-03T09:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6442,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5484,Grand Prix of Monterey Race 1,session_indy_nxt_2025_6442,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,2025-07-26T14:00,dry,,overcast,17.5,,0,15.9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-07-26T14:00,2025-07-26T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6707,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5484,Grand Prix of Monterey Race 1,session_indy_nxt_2025_6707,practice,Practice 1,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,2025-07-25T13:00,dry,,mainly_clear,18.2,,0,14.1,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-07-25T13:00,2025-07-25T13:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6708,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5484,Grand Prix of Monterey Race 1,session_indy_nxt_2025_6708,practice,Practice 2,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,2025-07-25T16:00,dry,,partly_cloudy,17.7,,0,17.3,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-07-25T16:00,2025-07-25T16:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6450,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5492,Grand Prix of Monterey Race 2,session_indy_nxt_2025_6450,race,Race,track_weathertech_raceway_laguna_seca,WeatherTech Raceway Laguna Seca,2025-07-27T16:00,dry,,mainly_clear,17.5,,0,16.3,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-07-27T16:00,2025-07-27T16:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6449,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6449,race,Race,track_portland_international_raceway,Portland International Raceway,2025-08-10T10:00,dry,,clear_sky,23.8,,0,9.4,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-08-10T10:00,2025-08-10T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6713,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6713,practice,Practice 1,track_portland_international_raceway,Portland International Raceway,2025-08-08T13:00,dry,,clear_sky,21,,0,6.9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-08-08T13:00,2025-08-08T13:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6714,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5491,Grand Prix of Portland,session_indy_nxt_2025_6714,practice,Practice 2,track_portland_international_raceway,Portland International Raceway,2025-08-09T14:00,dry,,overcast,26.8,,0,13,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-08-09T14:00,2025-08-09T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6446,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5488,Grand Prix of St. Petersburg,session_indy_nxt_2025_6446,race,Race,track_streets_of_st_petersburg,Streets of St. Petersburg,2025-03-02T10:00,dry,,clear_sky,18.7,,0,12.3,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-03-02T10:00,2025-03-02T10:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6515,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5488,Grand Prix of St. Petersburg,session_indy_nxt_2025_6515,practice,Practice 1,track_streets_of_st_petersburg,Streets of St. Petersburg,2025-02-28T14:00,dry,,clear_sky,21.8,,0,5,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-02-28T14:00,2025-02-28T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6516,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5488,Grand Prix of St. Petersburg,session_indy_nxt_2025_6516,practice,Practice 2,track_streets_of_st_petersburg,Streets of St. Petersburg,2025-03-01T09:00,dry,,overcast,15.4,,0,7.3,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-03-01T09:00,2025-03-01T09:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6451,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5493,INDY NXT by Firestone at Iowa Speedway,session_indy_nxt_2025_6451,race,Race,track_iowa_speedway,Iowa Speedway,2025-07-12T11:00,dry,,mainly_clear,24.4,,0,12.9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-07-12T11:00,2025-07-12T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6690,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5493,INDY NXT by Firestone at Iowa Speedway,session_indy_nxt_2025_6690,practice,Practice,track_iowa_speedway,Iowa Speedway,2025-07-11T14:00,wet,,slight_rain,24,,1.9,11.5,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-07-11T14:00,2025-07-11T14:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6454,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5496,INDY NXT by Firestone at World Wide Technology Raceway,session_indy_nxt_2025_6454,race,Race,track_world_wide_technology_raceway,World Wide Technology Raceway,2025-06-15T16:00,dry,,overcast,27.2,,0,9.5,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-06-15T16:00,2025-06-15T16:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6599,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5496,INDY NXT by Firestone at World Wide Technology Raceway,session_indy_nxt_2025_6599,qualifying,Qualifications,track_world_wide_technology_raceway,World Wide Technology Raceway,2025-06-14T19:00,wet,,light_drizzle,25.9,,0.1,8.8,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-06-14T19:00,2025-06-14T19:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6667,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5496,INDY NXT by Firestone at World Wide Technology Raceway,session_indy_nxt_2025_6667,practice,Practice,track_world_wide_technology_raceway,World Wide Technology Raceway,2025-06-14T15:00,wet,,dense_drizzle,25.9,,1,12.1,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-06-14T15:00,2025-06-14T15:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6448,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5490,INDY NXT by Firestone at the Milwaukee Mile,session_indy_nxt_2025_6448,race,Race,track_the_milwaukee_mile,The Milwaukee Mile,2025-08-24T11:00,dry,,mainly_clear,19.6,,0,18.2,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-08-24T11:00,2025-08-24T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6588,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5490,INDY NXT by Firestone at the Milwaukee Mile,session_indy_nxt_2025_6588,qualifying,Qualifications,track_the_milwaukee_mile,The Milwaukee Mile,2025-08-23T15:00,dry,,clear_sky,24.2,,0,20,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-08-23T15:00,2025-08-23T15:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6727,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5490,INDY NXT by Firestone at the Milwaukee Mile,session_indy_nxt_2025_6727,practice,Practice,track_the_milwaukee_mile,The Milwaukee Mile,2025-08-23T08:00,dry,,partly_cloudy,21,,0,17,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-08-23T08:00,2025-08-23T08:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6444,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5486,Indianapolis Grand Prix Race 1,session_indy_nxt_2025_6444,race,Race,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,2025-05-09T19:00,dry,,clear_sky,17.1,,0,9,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-05-09T19:00,2025-05-09T19:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
weather_indy_nxt_open_meteo_session_indy_nxt_2025_6627,series_indy_nxt,INDY NXT,2025,event_indy_nxt_2025_5486,Indianapolis Grand Prix Race 1,session_indy_nxt_2025_6627,practice,Practice,track_indianapolis_motor_speedway_road_course,Indianapolis Motor Speedway Road Course,2025-05-09T11:00,dry,,clear_sky,11.6,,0,10.7,Open-Meteo Historical Weather API hourly archive,grid_reanalysis,modeled_medium,exact_session_hour,track_coordinate,2025-05-09T11:00,2025-05-09T11:00,nearest_open_meteo_hour_to_exact_session_start,Non-official Open-Meteo hourly archive joined to the nearest local hour at track coordinates. Do not treat as official INDY NXT weather or track temperature.,1,modeled_weather_context,5d66d442aa62ff829f41a78a998f82218eacb1e92cf10834dc3b4316d03ba7cb
