sessionId,raceLabel,sectionName,sectionLengthMi,bryceRank,fieldRows,rankPercentile,time,speedMph,lapNumber,confidence,provenanceRefs
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,Turn 4,0.129735,8.0,19,0.6111111111111112,00:04.5895,101.764,25,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,Turn 5,0.105492,1.0,19,1.0,00:04.7498,79.955,21,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,Turn 6/7,0.141098,11.0,19,0.4444444444444444,00:05.5073,92.233,23,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,Turn 8,0.060985,10.0,19,0.5,00:01.8111,121.222,23,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,Turn 9,0.15322,6.0,20,0.736842105263158,00:05.5506,99.375,25,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,Turn 10,0.152841,13.0,19,0.33333333333333337,00:04.0766,134.972,25,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,Turn 11,0.132765,11.0,19,0.4444444444444444,00:04.1114,116.251,23,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,Turn 12,0.092424,16.0,19,0.16666666666666663,00:04.1637,79.911,22,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,Turn 12C,0.034848,6.0,19,0.7222222222222222,00:01.3316,94.212,17,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,Turn 13,0.081061,6.0,19,0.7222222222222222,00:02.6399,110.542,29,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,I3 to I3T,0.022348,17.0,20,0.1578947368421053,00:00.5059,159.029,26,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,I10T to I10,0.022917,10.0,19,0.5,00:00.6985,118.112,25,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,PI to SFP,0.108522,4.0,5,0.25,00:12.3326,31.679,0,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,SFP to PO,0.140908,6.0,6,0.0,02:34.7169,3.279,1,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,PIC to PI,0.019697,5.0,5,0.0,00:02.3054,30.758,0,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,PI to PO,0.24943,4.0,5,0.25,02:47.0495,5.375,1,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,PO to SF,2.10264,5.0,19,0.7777777777777778,01:17.3734,97.831,1,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,SF to PI,2.13806,5.0,5,0.0,04:51.2702,26.426,0,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,PO to I1A,0.113258,2.0,19,0.9444444444444444,00:05.9027,69.075,1,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,I12 to PI,0.088257,5.0,5,0.0,00:07.1567,44.395,0,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,PO to PI,1.98257,2.0,5,0.75,08:12.1468,14.502,0,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,SF to I3,0.966853,17.0,19,0.11111111111111116,00:27.8691,124.894,26,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,I3 to I10,0.797346,5.0,19,0.7777777777777778,00:26.9844,106.374,25,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6318,2024 Grand Prix at Mid-Ohio,I10 to SF,0.493938,12.0,19,0.38888888888888884,00:16.3730,108.604,22,official,source_indy_nxt_2024_6318_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,Lap,0.894,10.0,18,0.47058823529411764,00:19.6297,163.956,12,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,SF to T1,0.131628,8.0,18,0.5882352941176471,00:02.7841,170.203,43,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,T1 to SS1,0.094601,8.0,18,0.5882352941176471,00:02.0438,166.633,47,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,SS1 to T2,0.115624,14.0,19,0.2777777777777778,00:02.6146,159.201,11,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,T2 to BS,0.105491,15.0,18,0.17647058823529416,00:02.3456,161.906,47,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,BS to T3,0.105682,10.0,18,0.47058823529411764,00:02.2529,168.874,4,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,T3 to SS2,0.116856,6.0,18,0.7058823529411764,00:02.4721,170.172,42,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,SS2 to T4,0.093465,9.0,18,0.5294117647058824,00:02.0895,161.031,11,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,T4 to SF,0.130302,6.0,18,0.7058823529411764,00:02.8677,163.576,42,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,T1 to TB,0.066477,7.0,18,0.6470588235294117,00:01.4197,168.569,43,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,T1 to T2,0.210225,8.0,18,0.5882352941176471,00:04.6584,162.461,47,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,T2 to T3,0.211173,15.0,18,0.17647058823529416,00:04.6100,164.907,4,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,T3 to T4,0.210321,7.0,18,0.6470588235294117,00:04.5643,165.886,11,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,PO to SF,0.0,17.0,18,0.05882352941176472,00:32.4472,0.0,0,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,PO to BS,0.249241,16.0,18,0.11764705882352944,00:17.8354,50.308,0,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6319,2024 INDY NXT by Firestone at Iowa Speedway,SF to TB,0.198104,3.0,18,0.8823529411764706,00:04.2038,169.65,43,official,source_indy_nxt_2024_6319_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,Lap,1.25,7.0,18,0.6470588235294117,00:28.3413,158.779,73,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,FS - PO,0.161173,3.0,18,0.8823529411764706,00:03.3131,175.13,46,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,Turn 1,0.120455,6.0,18,0.7058823529411764,00:02.8290,153.283,28,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,Turn 2,0.144697,6.0,18,0.7058823529411764,00:03.6378,143.193,65,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,BS - T2,0.158144,6.0,18,0.7058823529411764,00:03.6520,155.892,69,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,BS - T3,0.158333,5.0,18,0.7647058823529411,00:03.4218,166.579,17,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,Turn 3,0.183523,5.0,18,0.7647058823529411,00:04.0424,163.438,21,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,Turn 4,0.163257,2.0,18,0.9411764705882353,00:03.6629,160.454,19,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,FS - PI,0.160417,2.0,18,0.9411764705882353,00:03.4085,169.43,19,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,Turns 1/2,0.265151,9.0,18,0.5294117647058824,00:06.5627,145.45,65,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,Backstretch,0.316476,7.0,18,0.6470588235294117,00:07.1040,160.376,74,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,Turns 3/4,0.346779,2.0,18,0.9411764705882353,00:07.7069,161.985,19,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,T1T to T1,0.022727,3.0,18,0.8823529411764706,00:00.4674,175.047,71,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,T2T to T2,0.022727,7.0,18,0.6470588235294117,00:00.5573,146.81,65,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,T3T to T3,0.022727,1.0,18,1.0,00:00.4798,170.524,17,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,T4T to T4,0.022727,2.0,20,0.9473684210526316,00:00.5004,163.504,19,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,PO - SF,1.06761,7.0,18,0.6470588235294117,00:43.6211,88.109,0,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6320,2024 OUTFRONT Showdown,PO - T2,0.243938,9.0,18,0.5294117647058824,00:13.5269,64.921,0,official,source_indy_nxt_2024_6320_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Lap,1.964,8.0,17,0.5625,01:03.6586,111.067,33,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,FS-PO,0.064962,9.0,17,0.5,00:01.4277,163.804,33,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Turn 1,0.147159,5.0,17,0.75,00:04.6448,114.057,26,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Turn 2,0.049621,1.0,18,1.0,00:02.8927,61.754,24,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Turn 3,0.173295,2.0,17,0.9375,00:05.5428,112.554,21,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Turn 4,0.123674,4.0,17,0.8125,00:04.3068,103.378,18,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Turn 5,0.117045,16.0,18,0.11764705882352944,00:04.6781,90.071,13,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Turn 6,0.176136,3.0,17,0.875,00:07.4382,85.248,6,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Turn 7,0.102652,6.0,17,0.6875,00:04.6656,79.207,7,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Turn 8,0.135417,3.0,17,0.875,00:03.6783,132.534,32,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Turn 9,0.278408,8.0,17,0.5625,00:06.2178,161.193,33,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Turns 10/11,0.197158,5.0,17,0.75,00:05.5930,126.903,28,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,Turn 12,0.177273,4.0,17,0.8125,00:06.2352,102.352,19,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,FS-PI,0.221211,7.0,17,0.625,00:05.3984,147.518,32,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,I1 to I2,0.196779,1.0,17,1.0,00:07.6027,93.178,24,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,I1T to I1,0.022917,9.0,17,0.5,00:00.4976,165.798,33,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,I9T to I9,0.022727,6.0,18,0.7058823529411764,00:00.4841,169.009,33,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,SFP to PO,0.041856,9.0,14,0.3846153846153846,00:04.9204,30.624,0,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,PO to SF,1.92196,14.0,17,0.1875,01:35.0319,72.808,0,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,PO to I2A,0.170076,14.0,17,0.1875,00:12.3858,49.434,0,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,SF to I5,0.675754,3.0,17,0.875,00:23.7271,102.529,24,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,I5 to I9,0.692612,5.0,17,0.75,00:22.2013,112.309,32,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6321,2024 Grand Prix of Portland,I9 to SF,0.595642,3.0,17,0.875,00:17.3293,123.739,30,official,source_indy_nxt_2024_6321_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,Lap,1.015,2.0,16,0.9333333333333333,00:25.5781,142.857,6,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,SF to T1,0.128029,5.0,16,0.7333333333333334,00:02.9490,156.292,6,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,T1 to SS1,0.126136,8.0,16,0.5333333333333333,00:03.3912,133.902,5,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,SS1 to T2,0.144885,4.0,16,0.8,00:03.3561,155.414,2,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,T2 to BS,0.097348,4.0,16,0.8,00:02.3812,147.175,2,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,BS to T3,0.07481,3.0,16,0.8666666666666667,00:02.2461,119.904,2,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,T3 to SS2,0.116098,3.0,16,0.8666666666666667,00:02.7943,149.573,5,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,SS2 to T4,0.116477,3.0,16,0.8666666666666667,00:03.1320,133.882,1,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,T4 to FS,0.132386,1.0,16,1.0,00:03.2841,145.12,1,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,FS to SF,0.078787,1.0,16,1.0,00:01.8321,154.813,3,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,T1 to T2,0.27102,6.0,16,0.6666666666666667,00:06.7689,144.14,2,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,T2 to T3,0.172157,3.0,16,0.8666666666666667,00:04.6273,133.937,2,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,T3 to T4,0.232574,1.0,16,1.0,00:05.9489,140.743,5,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,T4 to SF,0.211172,1.0,16,1.0,00:05.1219,148.425,1,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,T2T to T2,0.022916,4.0,16,0.8,00:00.5863,140.709,5,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,T3T to T3,0.022727,3.0,16,0.8666666666666667,00:00.5152,158.807,3,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,SF to SFT,0.023484,1.0,17,1.0,00:00.5313,159.124,4,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,PO to SF,0.848295,9.0,16,0.4666666666666667,00:40.7940,74.861,0,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6322,2024 INDY NXT By Firestone at The Milwaukee Mile,PO to T2,0.232385,8.0,16,0.5333333333333333,00:13.1528,63.605,0,official,source_indy_nxt_2024_6322_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,Lap,1.33,7.0,18,0.6470588235294117,00:26.3767,181.524,10,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,Turn 1 Entry,0.157386,12.0,18,0.3529411764705882,00:03.0593,185.202,36,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,Turn 1 Exit,0.180491,1.0,18,1.0,00:03.4752,186.973,10,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,Turn 2 Entry,0.188446,7.0,18,0.6470588235294117,00:03.7956,178.735,8,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,BackStretch Entry,0.136174,5.0,18,0.7647058823529411,00:02.7350,179.242,8,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,BackStretch Exit,0.125189,5.0,18,0.7647058823529411,00:02.4457,184.275,8,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,Turn 3,0.200757,2.0,18,0.9411764705882353,00:03.8626,187.108,5,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,Turn 4 Entry,0.183711,3.0,18,0.8823529411764706,00:03.6849,179.478,9,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,Turn 4 Exit,0.152841,9.0,18,0.5294117647058824,00:03.0232,182.002,19,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,T1 to T2,0.368938,7.0,18,0.6470588235294117,00:07.3227,181.378,8,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,T2 to T3,0.261362,3.0,18,0.8823529411764706,00:05.1807,181.617,8,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,T3 to T4,0.384469,5.0,18,0.7647058823529411,00:07.5984,182.155,5,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,T2T to T2,0.023295,7.0,18,0.6470588235294117,00:00.4777,175.554,8,official,source_indy_nxt_2024_6323_top_section_times_pdf
session_indy_nxt_2024_6323,2024 Music City Grand Prix,T3T to T3,0.022727,11.0,19,0.4444444444444444,00:00.4427,184.814,8,official,source_indy_nxt_2024_6323_top_section_times_pdf
